Time,Total,Generator
4782,8.3609949867,5
4783,8.3549241097,5
4784,8.3532148701,5
4785,8.3303652168,5
4786,8.3250932565,5
4787,8.3082162507,5
4788,8.307551252,5
4789,8.3030766878,5
4790,8.302818896,5
4791,8.3010645737,5
4792,8.2975790944,5
4793,8.2975604469,5
4794,8.2828617373,5
4795,8.2791083311,5
4796,8.2752997059,5
4797,8.2750659846,5
4798,8.2750427869,5
4799,8.2551816501,5
4800,8.2535003766,5
4801,8.2419991531,5
4802,8.2402823808,5
4803,8.2339927179,5
4804,8.2128323458,5
4805,8.2065896377,5
4806,8.2031003658,5
4807,8.1912388853,5
4808,8.1804794237,5
4809,8.173919584,5
4810,8.1716838908,5
4811,8.1617480552,5
4812,8.1584592318,5
4813,8.1384824519,5
4814,8.1325472713,5
4815,8.1274338686,5
4816,8.1234910743,5
4817,8.1120355157,5
4818,8.1060019774,5
4819,8.0877306167,5
4820,8.087301473,5
4821,8.0772587128,5
4822,8.0703445045,5
4823,8.0595512455,5
4824,8.0584714422,5
4825,8.0560159866,5
4826,8.0516279725,5
4827,8.0504088218,5
4828,8.0483665317,5
4829,8.0396849135,5
4830,8.0385397089,5
4831,8.0306774673,5
4832,8.0282640903,5
4833,8.0165322224,5
4834,8.0136501724,5
4835,8.0108882726,5
4836,8.0101988709,5
4837,8.0076580888,5
4838,8.0002151969,5
4839,7.999485719,5
4840,7.9976252142,5
4841,7.9891045522,5
4842,7.9838453561,5
4843,7.9828914297,5
4844,7.9812839635,5
4845,7.9798430745,5
4846,7.9670086856,5
4847,7.9655577811,5
4848,7.9579565014,5
4849,7.9533996117,5
4850,7.9475185847,5
4851,7.9412137527,5
4852,7.9335929721,5
4853,7.9329106616,5
4854,7.9303592781,5
4855,7.9164837401,5
4856,7.9063004954,5
4857,7.9048406775,5
4858,7.9036450713,5
4859,7.9024641689,5
4860,7.9020797172,5
4861,7.8961180647,5
4862,7.8879278008,5
4863,7.8869134552,5
4864,7.8840479756,5
4865,7.8837063816,5
4866,7.8797290104,5
4867,7.8785541125,5
4868,7.8649651686,5
4869,7.8521167238,5
4870,7.8508554357,5
4871,7.8491428151,5
4872,7.844383503,5
4873,7.8423691939,5
4874,7.8398267032,5
4875,7.8375394677,5
4876,7.8330156855,5
4877,7.8327518342,5
4878,7.8278812592,5
4879,7.8221474291,5
4880,7.818377841,5
4881,7.816306424,5
4882,7.8120249261,5
4883,7.8103802391,5
4884,7.8029857374,5
4885,7.8004058565,5
4886,7.8002523296,5
4887,7.7958864517,5
4888,7.7950313638,5
4889,7.790681614,5
4890,7.7885062989,5
4891,7.7881794676,5
4892,7.7838730295,5
4893,7.7831959361,5
4894,7.7824414426,5
4895,7.7810843331,5
4896,7.7642471883,5
4897,7.7545455073,5
4898,7.7521421107,5
4899,7.7473977125,5
4900,7.7451351293,5
4901,7.7278704615,5
4902,7.7259736584,5
4903,7.723461449,5
4904,7.7187920866,5
4905,7.7178429957,5
4906,7.7166907301,5
4907,7.713752849,5
4908,7.7066342784,5
4909,7.703536346,5
4910,7.7013561644,5
4911,7.6976496044,5
4912,7.6948966463,5
4913,7.6911933489,5
4914,7.6867000091,5
4915,7.6833138802,5
4916,7.6805128544,5
4917,7.6773958297,5
4918,7.6736544389,5
4919,7.6607869098,5
4920,7.6593488406,5
4921,7.653839535,5
4922,7.653617407,5
4923,7.6522614828,5
4924,7.6516114783,5
4925,7.6471227177,5
4926,7.6415776371,5
4927,7.6403847366,5
4928,7.6320618812,5
4929,7.6314015841,5
4930,7.6281902482,5
4931,7.6262742071,5
4932,7.6211925249,5
4933,7.6142227523,5
4934,7.6061714837,5
4935,7.6016309849,5
4936,7.6005284442,5
4937,7.596479882,5
4938,7.5890861309,5
4939,7.5884130433,5
4940,7.5825016805,5
4941,7.5745935728,5
4942,7.5742806994,5
4943,7.5660573277,5
4944,7.5634542179,5
4945,7.5572117338,5
4946,7.5545633995,5
4947,7.5530937478,5
4948,7.5517011939,5
4949,7.5449917735,5
4950,7.5444588213,5
4951,7.5433760817,5
4952,7.5415639229,5
4953,7.541154306,5
4954,7.5369430436,5
4955,7.5351272686,5
4956,7.5305923019,5
4957,7.5293337969,5
4958,7.5286943191,5
4959,7.5277827259,5
4960,7.5272217385,5
4961,7.5195597274,5
4962,7.5124058745,5
4963,7.5058300074,5
4964,7.5046497904,5
4965,7.500332273,5
4966,7.4991230123,5
4967,7.4950979535,5
4968,7.4931244285,5
4969,7.4928501169,5
4970,7.4754779323,5
4971,7.4743198479,5
4972,7.4695976954,5
4973,7.4694634887,5
4974,7.4662939687,5
4975,7.4592202148,5
4976,7.4394046225,5
4977,7.4391209886,5
4978,7.4290091707,5
4979,7.4284611479,5
4980,7.4224511463,5
4981,7.4189451238,5
4982,7.4170020334,5
4983,7.4165284557,5
4984,7.4152738237,5
4985,7.4127292917,5
4986,7.4096944518,5
4987,7.4057889442,5
4988,7.4002779479,5
4989,7.3952799489,5
4990,7.3940939593,5
4991,7.391177329,5
4992,7.3877440642,5
4993,7.3835835422,5
4994,7.3835511989,5
4995,7.3822087985,5
4996,7.3803165446,5
4997,7.3720343796,5
4998,7.3712049863,5
4999,7.3608112954,5
5000,7.360682682,5
5001,7.3565432672,5
5002,7.3546949561,5
5003,7.3523030019,5
5004,7.3461069041,5
5005,7.3439576941,5
5006,7.3433698517,5
5007,7.3412476647,5
5008,7.3344477357,5
5009,7.333276671,5
5010,7.3290958566,5
5011,7.3179305196,5
5012,7.3131207611,5
5013,7.3110693198,5
5014,7.3107127022,5
5015,7.3022346855,5
5016,7.3001439028,5
5017,7.2875495634,5
5018,7.2873509223,5
5019,7.2839589267,5
5020,7.2806578481,5
5021,7.2803176163,5
5022,7.2796771073,5
5023,7.2683243718,5
5024,7.2674469908,5
5025,7.266340981,5
5026,7.26518731,5
5027,7.2635583543,5
5028,7.2625439482,5
5029,7.2616118612,5
5030,7.2596641242,5
5031,7.2569652792,5
5032,7.2560394778,5
5033,7.2516015164,5
5034,7.2467843024,5
5035,7.2458624991,5
5036,7.2441268495,5
5037,7.2410732548,5
5038,7.2398518589,5
5039,7.233736717,5
5040,7.2266588922,5
5041,7.2146832029,5
5042,7.2064687279,5
5043,7.2056718236,5
5044,7.2037974886,5
5045,7.2011164796,5
5046,7.2009390519,5
5047,7.1988824139,5
5048,7.1916143094,5
5049,7.1910726224,5
5050,7.1904738138,5
5051,7.1858628897,5
5052,7.17958816,5
5053,7.1792347181,5
5054,7.1750559337,5
5055,7.165363805,5
5056,7.1607905106,5
5057,7.1567599888,5
5058,7.1538951044,5
5059,7.1495310951,5
5060,7.1407178536,5
5061,7.1348804676,5
5062,7.1304331513,5
5063,7.1289963405,5
5064,7.1274981225,5
5065,7.1267367998,5
5066,7.1208128312,5
5067,7.117387241,5
5068,7.1164746845,5
5069,7.1153951016,5
5070,7.1115673586,5
5071,7.1057328618,5
5072,7.0972669681,5
5073,7.0869134044,5
5074,7.0838484843,5
5075,7.0836465921,5
5076,7.0820287907,5
5077,7.0773258395,5
5078,7.0764774182,5
5079,7.0763997931,5
5080,7.0618934819,5
5081,7.0605008501,5
5082,7.0591052924,5
5083,7.057069081,5
5084,7.0458954096,5
5085,7.0388407727,5
5086,7.0373865489,5
5087,7.0373607413,5
5088,7.0366525225,5
5089,7.0279991846,5
5090,7.027026218,5
5091,7.0262675329,5
5092,7.0168696904,5
5093,7.012694975,5
5094,7.012524384,5
5095,7.012388367,5
5096,7.0107631666,5
5097,7.0102725215,5
5098,7.0068839407,5
5099,7.0063421133,5
5100,7.0010531177,5
5101,7.0009170022,5
5102,6.9973846058,5
5103,6.9972846386,5
5104,6.9824232621,5
5105,6.9725999286,5
5106,6.9672650507,5
5107,6.9671076884,5
5108,6.960547101,5
5109,6.9533197431,5
5110,6.9524615945,5
5111,6.949819397,5
5112,6.9473501882,5
5113,6.9471320521,5
5114,6.9431015113,5
5115,6.9381880595,5
5116,6.9369745046,5
5117,6.933292109,5
5118,6.9330454338,5
5119,6.9305810553,5
5120,6.9215432526,5
5121,6.9210056058,5
5122,6.9126245873,5
5123,6.9099958792,5
5124,6.9090817579,5
5125,6.9046837102,5
5126,6.8966939588,5
5127,6.8960448369,5
5128,6.8871446672,5
5129,6.8789050077,5
5130,6.878684369,5
5131,6.878543133,5
5132,6.8760091094,5
5133,6.8696012795,5
5134,6.8679071477,5
5135,6.8672881485,5
5136,6.8647510785,5
5137,6.8601666135,5
5138,6.8599279005,5
5139,6.8596740027,5
5140,6.8510659524,5
5141,6.8507103054,5
5142,6.8503050852,5
5143,6.8432687668,5
5144,6.8426387904,5
5145,6.8424165333,5
5146,6.8294756922,5
5147,6.8294752657,5
5148,6.827724396,5
5149,6.822640125,5
5150,6.8202650129,5
5151,6.8194752127,5
5152,6.8193280019,5
5153,6.8191938797,5
5154,6.8181863321,5
5155,6.8175749309,5
5156,6.8153675681,5
5157,6.8153421347,5
5158,6.8136374389,5
5159,6.810887626,5
5160,6.8104047991,5
5161,6.8097644226,5
5162,6.8038815204,5
5163,6.7980670449,5
5164,6.7932144884,5
5165,6.7909405519,5
5166,6.7896787212,5
5167,6.7850810547,5
5168,6.7808835245,5
5169,6.7781136836,5
5170,6.7715128414,5
5171,6.7695784636,5
5172,6.7654499156,5
5173,6.7644609742,5
5174,6.7538037272,5
5175,6.7455481278,5
5176,6.7453197821,5
5177,6.7392536628,5
5178,6.7383650156,5
5179,6.7357152833,5
5180,6.7331526615,5
5181,6.7319344187,5
5182,6.7316301611,5
5183,6.7306697858,5
5184,6.7266517283,5
5185,6.7229203054,5
5186,6.7227717095,5
5187,6.7191454184,5
5188,6.7184728972,5
5189,6.7175629618,5
5190,6.7145410195,5
5191,6.7139449518,5
5192,6.7121970301,5
5193,6.7083810269,5
5194,6.7035293215,5
5195,6.6971136614,5
5196,6.6936078787,5
5197,6.6906567514,5
5198,6.6857812958,5
5199,6.6840563824,5
5200,6.6827418635,5
5201,6.6782668343,5
5202,6.6769942784,5
5203,6.6731492598,5
5204,6.6730245161,5
5205,6.6700150278,5
5206,6.6695879021,5
5207,6.6692430947,5
5208,6.6690009154,5
5209,6.668838573,5
5210,6.6624629739,5
5211,6.6617659538,5
5212,6.6589699222,5
5213,6.6587713149,5
5214,6.6540895957,5
5215,6.6540581334,5
5216,6.6517294627,5
5217,6.6469655202,5
5218,6.6446182752,5
5219,6.6444012967,5
5220,6.6444002997,5
5221,6.6442014947,5
5222,6.6414531063,5
5223,6.6377596743,5
5224,6.6376632286,5
5225,6.6374701055,5
5226,6.6338750774,5
5227,6.6304559449,5
5228,6.6257614026,5
5229,6.6206724286,5
5230,6.6190192069,5
5231,6.6167790294,5
5232,6.6133463206,5
5233,6.6095739475,5
5234,6.6060747427,5
5235,6.6052386036,5
5236,6.6051409237,5
5237,6.6012133552,5
5238,6.5993945702,5
5239,6.5989202591,5
5240,6.5936212401,5
5241,6.588481929,5
5242,6.5761534001,5
5243,6.5749405534,5
5244,6.5715486402,5
5245,6.5710713388,5
5246,6.5681539701,5
5247,6.5665997422,5
5248,6.5599361071,5
5249,6.5493855147,5
5250,6.549090568,5
5251,6.5381138163,5
5252,6.535277219,5
5253,6.5321610363,5
5254,6.5285626117,5
5255,6.5230677422,5
5256,6.5198952864,5
5257,6.5191338992,5
5258,6.5178833844,5
5259,6.5170799253,5
5260,6.5105551666,5
5261,6.5034821048,5
5262,6.5016476129,5
5263,6.4972206927,5
5264,6.4971621239,5
5265,6.4933529585,5
5266,6.4876902399,5
5267,6.4874772365,5
5268,6.4816998894,5
5269,6.4810188929,5
5270,6.4798687883,5
5271,6.4761951996,5
5272,6.4729984829,5
5273,6.4683753957,5
5274,6.4683436227,5
5275,6.4655200465,5
5276,6.4648623341,5
5277,6.4645012901,5
5278,6.4631535354,5
5279,6.4561726645,5
5280,6.4507755703,5
5281,6.4502878834,5
5282,6.4331060755,5
5283,6.4323215218,5
5284,6.4321649321,5
5285,6.4298500648,5
5286,6.4258139919,5
5287,6.4216449329,5
5288,6.4206460785,5
5289,6.4188360361,5
5290,6.4187720595,5
5291,6.4142330976,5
5292,6.4124036717,5
5293,6.41237767,5
5294,6.4069419974,5
5295,6.3988469924,5
5296,6.3947796347,5
5297,6.3937684309,5
5298,6.3853202553,5
5299,6.3769814184,5
5300,6.3757069902,5
5301,6.3754599491,5
5302,6.3701413495,5
5303,6.3651216499,5
5304,6.3644083245,5
5305,6.3632625608,5
5306,6.3625484628,5
5307,6.3618729933,5
5308,6.3610273201,5
5309,6.360562854,5
5310,6.3586009101,5
5311,6.355886118,5
5312,6.3531172891,5
5313,6.3494782764,5
5314,6.3484640509,5
5315,6.3478042181,5
5316,6.343994499,5
5317,6.3421492172,5
5318,6.3415663927,5
5319,6.3349731186,5
5320,6.3320725153,5
5321,6.3318758952,5
5322,6.3304790227,5
5323,6.3304718103,5
5324,6.3299845759,5
5325,6.3291317709,5
5326,6.3248788382,5
5327,6.3241214117,5
5328,6.3213812415,5
5329,6.3191811749,5
5330,6.317493982,5
5331,6.3153304791,5
5332,6.313913931,5
5333,6.312242005,5
5334,6.310840832,5
5335,6.3032164525,5
5336,6.3030599994,5
5337,6.3015962064,5
5338,6.3000263789,5
5339,6.2961377659,5
5340,6.2901214907,5
5341,6.2896126884,5
5342,6.2880571317,5
5343,6.2860397713,5
5344,6.2804573949,5
5345,6.2759788337,5
5346,6.2751696386,5
5347,6.2737262519,5
5348,6.2733140428,5
5349,6.2723674327,5
5350,6.2673929607,5
5351,6.2638013442,5
5352,6.2625816421,5
5353,6.2611011392,5
5354,6.259076116,5
5355,6.2588385968,5
5356,6.2554908112,5
5357,6.2527620484,5
5358,6.2517248262,5
5359,6.2515338554,5
5360,6.2459405047,5
5361,6.2415244291,5
5362,6.2413288817,5
5363,6.2398651723,5
5364,6.2339405749,5
5365,6.2333981027,5
5366,6.2287023242,5
5367,6.2276387755,5
5368,6.2250448795,5
5369,6.2249190974,5
5370,6.2238316605,5
5371,6.2174394621,5
5372,6.2171202016,5
5373,6.2166325701,5
5374,6.2141609397,5
5375,6.2137986706,5
5376,6.2023315952,5
5377,6.1966916076,5
5378,6.1959525519,5
5379,6.1943078651,5
5380,6.1939767031,5
5381,6.1919285425,5
5382,6.1865637949,5
5383,6.1847783871,5
5384,6.1813719033,5
5385,6.1805518452,5
5386,6.1750538271,5
5387,6.1708442369,5
5388,6.1703010658,5
5389,6.169685585,5
5390,6.1693798225,5
5391,6.167674615,5
5392,6.1655589844,5
5393,6.1649374213,5
5394,6.1613258149,5
5395,6.1609230877,5
5396,6.1591149852,5
5397,6.1561745169,5
5398,6.1519994868,5
5399,6.1501506784,5
5400,6.1486637082,5
5401,6.1465854255,5
5402,6.1340498309,5
5403,6.1315535731,5
5404,6.1304329847,5
5405,6.1283902971,5
5406,6.1242136768,5
5407,6.1232752408,5
5408,6.1227928288,5
5409,6.1226847471,5
5410,6.1226294124,5
5411,6.1226054938,5
5412,6.122364496,5
5413,6.1198331044,5
5414,6.1194234302,5
5415,6.1122126991,5
5416,6.112137572,5
5417,6.1044770689,5
5418,6.1025000646,5
5419,6.102131772,5
5420,6.1016018976,5
5421,6.1014323267,5
5422,6.1004152234,5
5423,6.0977909666,5
5424,6.0958248259,5
5425,6.0927648652,5
5426,6.0917260686,5
5427,6.089832195,5
5428,6.0851038171,5
5429,6.0839916401,5
5430,6.0793573146,5
5431,6.0771749426,5
5432,6.0758422276,5
5433,6.0705654575,5
5434,6.0668746768,5
5435,6.0639445018,5
5436,6.0619326096,5
5437,6.0566562962,5
5438,6.0552741187,5
5439,6.0531058636,5
5440,6.0510484449,5
5441,6.0484291276,5
5442,6.0479391977,5
5443,6.0469294542,5
5444,6.0463888865,5
5445,6.0455167528,5
5446,6.0449142657,5
5447,6.0444141594,5
5448,6.0393604472,5
5449,6.035567351,5
5450,6.0293832775,5
5451,6.0221119534,5
5452,6.0189674132,5
5453,6.015910585,5
5454,6.0131048415,5
5455,6.0046838354,5
5456,5.9964367207,5
5457,5.9960393504,5
5458,5.9948655797,5
5459,5.9946335713,5
5460,5.9900797724,5
5461,5.9871619249,5
5462,5.9870662137,5
5463,5.9865280844,5
5464,5.9793665671,5
5465,5.9771769189,5
5466,5.9738975475,5
5467,5.9718980013,5
5468,5.9675640388,5
5469,5.9647071304,5
5470,5.9595684061,5
5471,5.9569583603,5
5472,5.9561123812,5
5473,5.9493781792,5
5474,5.9476098242,5
5475,5.9435148661,5
5476,5.9428514954,5
5477,5.9414423,5
5478,5.9399125074,5
5479,5.939354795,5
5480,5.9387369459,5
5481,5.9384913493,5
5482,5.9381928428,5
5483,5.9357071637,5
5484,5.9287150747,5
5485,5.9279582772,5
5486,5.922980038,5
5487,5.9225359667,5
5488,5.9135786683,5
5489,5.9125616484,5
5490,5.903910022,5
5491,5.9021768902,5
5492,5.8996806398,5
5493,5.8994628679,5
5494,5.8902752021,5
5495,5.8896190967,5
5496,5.8883936258,5
5497,5.8820381354,5
5498,5.8811527281,5
5499,5.8808267668,5
5500,5.8802351535,5
5501,5.8794398393,5
5502,5.8743643899,5
5503,5.8742935661,5
5504,5.8738803053,5
5505,5.8735816219,5
5506,5.8729148885,5
5507,5.8725201085,5
5508,5.8709644222,5
5509,5.8667486674,5
5510,5.8664775059,5
5511,5.8648511365,5
5512,5.8643692285,5
5513,5.8616920614,5
5514,5.8585287456,5
5515,5.8581856171,5
5516,5.8550183748,5
5517,5.8542168863,5
5518,5.8527787307,5
5519,5.8458642927,5
5520,5.8360967502,5
5521,5.8319643576,5
5522,5.8314125113,5
5523,5.828841659,5
5524,5.8252121462,5
5525,5.8198020857,5
5526,5.8168265733,5
5527,5.8160700435,5
5528,5.8145539965,5
5529,5.810687932,5
5530,5.8105285604,5
5531,5.810301431,5
5532,5.8084597081,5
5533,5.8069707681,5
5534,5.7973683913,5
5535,5.7938761628,5
5536,5.7938288657,5
5537,5.7936895914,5
5538,5.7914968211,5
5539,5.7896645986,5
5540,5.7885331434,5
5541,5.7865463208,5
5542,5.786151189,5
5543,5.7834971083,5
5544,5.7739323346,5
5545,5.7737919213,5
5546,5.7646141846,5
5547,5.7600203979,5
5548,5.756413682,5
5549,5.7554307864,5
5550,5.7500130842,5
5551,5.7498430611,5
5552,5.7497280677,5
5553,5.7488053182,5
5554,5.7443892483,5
5555,5.7437319229,5
5556,5.7389839332,5
5557,5.7379711928,5
5558,5.7373780251,5
5559,5.7360917329,5
5560,5.7353851593,5
5561,5.7346759851,5
5562,5.7334097154,5
5563,5.729620241,5
5564,5.7264143711,5
5565,5.723740364,5
5566,5.721736765,5
5567,5.7135123571,5
5568,5.7094534133,5
5569,5.707121917,5
5570,5.7066025364,5
5571,5.7040248717,5
5572,5.7012449751,5
5573,5.6999303199,5
5574,5.6967476743,5
5575,5.6934936948,5
5576,5.6869192327,5
5577,5.6829141909,5
5578,5.6821497801,5
5579,5.6785496591,5
5580,5.6765182088,5
5581,5.6688666437,5
5582,5.6666427632,5
5583,5.6659409209,5
5584,5.6647645567,5
5585,5.6641191558,5
5586,5.6611653321,5
5587,5.657487758,5
5588,5.6567715671,5
5589,5.6502768374,5
5590,5.6416385742,5
5591,5.6351427662,5
5592,5.6347599336,5
5593,5.6321434691,5
5594,5.6308222531,5
5595,5.6293776314,5
5596,5.6278289553,5
5597,5.6250999062,5
5598,5.6248788252,5
5599,5.6241542318,5
5600,5.6214071901,5
5601,5.6206503627,5
5602,5.617919842,5
5603,5.6149762161,5
5604,5.6120680715,5
5605,5.6113895191,5
5606,5.6110844352,5
5607,5.6053554052,5
5608,5.6038520045,5
5609,5.6036121988,5
5610,5.6015411636,5
5611,5.6004866023,5
5612,5.6003243113,5
5613,5.5927309102,5
5614,5.5917100595,5
5615,5.5912096662,5
5616,5.5869426041,5
5617,5.5834852257,5
5618,5.5794805792,5
5619,5.5767493838,5
5620,5.5765929737,5
5621,5.5759666075,5
5622,5.5745686513,5
5623,5.5702065393,5
5624,5.5652850587,5
5625,5.5639890361,5
5626,5.5637307825,5
5627,5.5632752075,5
5628,5.5615717029,5
5629,5.5614755735,5
5630,5.561121338,5
5631,5.5587164445,5
5632,5.5571857605,5
5633,5.5560405998,5
5634,5.5523977936,5
5635,5.550322527,5
5636,5.5501957789,5
5637,5.5480662931,5
5638,5.5456175556,5
5639,5.5429486488,5
5640,5.5428791917,5
5641,5.5397065768,5
5642,5.5373260153,5
5643,5.5358680496,5
5644,5.5325809271,5
5645,5.5309863429,5
5646,5.5298740894,5
5647,5.527367348,5
5648,5.5186169433,5
5649,5.5166659259,5
5650,5.5151252586,5
5651,5.5138041776,5
5652,5.5118988413,5
5653,5.5113972372,5
5654,5.5093699786,5
5655,5.5093649558,5
5656,5.5091902674,5
5657,5.5082098998,5
5658,5.5040826713,5
5659,5.5028170335,5
5660,5.4994984104,5
5661,5.4935021208,5
5662,5.489371448,5
5663,5.485692496,5
5664,5.4844542686,5
5665,5.4800705247,5
5666,5.4776671129,5
5667,5.4760404895,5
5668,5.4754031307,5
5669,5.4675847212,5
5670,5.4652105419,5
5671,5.4651819008,5
5672,5.4607270366,5
5673,5.4587138355,5
5674,5.4565830193,5
5675,5.4502914215,5
5676,5.4498117142,5
5677,5.4442541239,5
5678,5.4420424447,5
5679,5.4420060118,5
5680,5.4411830952,5
5681,5.4406236774,5
5682,5.4382001983,5
5683,5.4356254242,5
5684,5.4320518391,5
5685,5.4316736552,5
5686,5.4283024149,5
5687,5.4268945185,5
5688,5.4208696019,5
5689,5.4186498763,5
5690,5.411177579,5
5691,5.4086383024,5
5692,5.4038171586,5
5693,5.4013873531,5
5694,5.3976062399,5
5695,5.3965193425,5
5696,5.3923066231,5
5697,5.389725428,5
5698,5.387518147,5
5699,5.3853758991,5
5700,5.3835244886,5
5701,5.374335503,5
5702,5.3737120744,5
5703,5.3725871812,5
5704,5.3720362622,5
5705,5.3667768527,5
5706,5.3664003833,5
5707,5.3660043797,5
5708,5.3658055005,5
5709,5.3633296482,5
5710,5.3617552841,5
5711,5.3525522251,5
5712,5.3517047776,5
5713,5.3492299972,5
5714,5.3455743904,5
5715,5.3439378841,5
5716,5.3423911584,5
5717,5.3400617376,5
5718,5.3391783988,5
5719,5.3366050703,5
5720,5.334892376,5
5721,5.3341420496,5
5722,5.3339280686,5
5723,5.3332366231,5
5724,5.3315097526,5
5725,5.3284915836,5
5726,5.3246602803,5
5727,5.3207254172,5
5728,5.320156225,5
5729,5.3191897931,5
5730,5.317446135,5
5731,5.3165476908,5
5732,5.3099933929,5
5733,5.3012165872,5
5734,5.3001354146,5
5735,5.2999438233,5
5736,5.2992948054,5
5737,5.2968964843,5
5738,5.2952978848,5
5739,5.2930549258,5
5740,5.2918677244,5
5741,5.2879886372,5
5742,5.2878061417,5
5743,5.2849497216,5
5744,5.2848508369,5
5745,5.2824495206,5
5746,5.2759079022,5
5747,5.2756532459,5
5748,5.2753501067,5
5749,5.2725657118,5
5750,5.2694430692,5
5751,5.266627436,5
5752,5.2658648502,5
5753,5.2656317204,5
5754,5.265121665,5
5755,5.2642178306,5
5756,5.2602822556,5
5757,5.2599431408,5
5758,5.2572341946,5
5759,5.251102293,5
5760,5.2510592555,5
5761,5.2488707467,5
5762,5.2457653024,5
5763,5.242226592,5
5764,5.2385716506,5
5765,5.2374998242,5
5766,5.235573251,5
5767,5.2354425065,5
5768,5.2350878645,5
5769,5.2338283182,5
5770,5.2336948557,5
5771,5.23013616,5
5772,5.2281277208,5
5773,5.2242751491,5
5774,5.2230045674,5
5775,5.2227835438,5
5776,5.2105727281,5
5777,5.2099065874,5
5778,5.2086677402,5
5779,5.2064137248,5
5780,5.2043058897,5
5781,5.2024224624,5
5782,5.2008140876,5
5783,5.1914967151,5
5784,5.190662604,5
5785,5.189115175,5
5786,5.1882839898,5
5787,5.1879629989,5
5788,5.1826592089,5
5789,5.1752540954,5
5790,5.1743948049,5
5791,5.1743274732,5
5792,5.1726426842,5
5793,5.1711912138,5
5794,5.1674879121,5
5795,5.1672896243,5
5796,5.1667487691,5
5797,5.1617439119,5
5798,5.1612922646,5
5799,5.1599709115,5
5800,5.1593719918,5
5801,5.1536677701,5
5802,5.1531801153,5
5803,5.1440857306,5
5804,5.1432265052,5
5805,5.1406949678,5
5806,5.1403782666,5
5807,5.1402238416,5
5808,5.1392654994,5
5809,5.1388501718,5
5810,5.1338112158,5
5811,5.1331754451,5
5812,5.1323836413,5
5813,5.1274433088,5
5814,5.1267222179,5
5815,5.1267135655,5
5816,5.12588421,5
5817,5.1223067827,5
5818,5.1163663165,5
5819,5.113990657,5
5820,5.1082301542,5
5821,5.1034568238,5
5822,5.1033436445,5
5823,5.1013053713,5
5824,5.1011098583,5
5825,5.0953654009,5
5826,5.0934348282,5
5827,5.0920111727,5
5828,5.0871289211,5
5829,5.0866525144,5
5830,5.0864449139,5
5831,5.0861913874,5
5832,5.0833461569,5
5833,5.0782243295,5
5834,5.0730443257,5
5835,5.0685335154,5
5836,5.0681658429,5
5837,5.0660388598,5
5838,5.0651154859,5
5839,5.0635784034,5
5840,5.0621999827,5
5841,5.0604470269,5
5842,5.0603861238,5
5843,5.0591017384,5
5844,5.0585869144,5
5845,5.0577011444,5
5846,5.0555686196,5
5847,5.0528130096,5
5848,5.0494386471,5
5849,5.0494101006,5
5850,5.0490126066,5
5851,5.0483271452,5
5852,5.047963678,5
5853,5.0472290449,5
5854,5.0470395749,5
5855,5.0461227736,5
5856,5.0440995647,5
5857,5.0440783235,5
5858,5.0416375818,5
5859,5.0382410601,5
5860,5.0377445918,5
5861,5.03306017,5
5862,5.028717452,5
5863,5.0250578837,5
5864,5.024221838,5
5865,5.0234579235,5
5866,5.0185906181,5
5867,5.0172348178,5
5868,5.0167370594,5
5869,5.0155741066,5
5870,5.0090597743,5
5871,5.0067129072,5
5872,5.0040971414,5
5873,5.0040121917,5
5874,4.9992328659,5
5875,4.999150269,5
5876,4.9970598988,5
5877,4.996661942,5
5878,4.9964436691,5
5879,4.9946565502,5
5880,4.9917361602,5
5881,4.9890268598,5
5882,4.987711264,5
5883,4.985720975,5
5884,4.9803441135,5
5885,4.9802237947,5
5886,4.97418283,5
5887,4.9720582535,5
5888,4.9690408473,5
5889,4.9660907638,5
5890,4.9642910741,5
5891,4.9596246071,5
5892,4.9570255114,5
5893,4.9554584684,5
5894,4.9549136911,5
5895,4.9518006476,5
5896,4.9460166449,5
5897,4.9453851311,5
5898,4.9431899359,5
5899,4.9414208067,5
5900,4.939905687,5
5901,4.9374397265,5
5902,4.9335272372,5
5903,4.9269298017,5
5904,4.9248491893,5
5905,4.9223559783,5
5906,4.921550663,5
5907,4.9131384197,5
5908,4.9124110794,5
5909,4.9114105516,5
5910,4.9104488752,5
5911,4.9016024695,5
5912,4.9003195373,5
5913,4.8975331296,5
5914,4.8972652437,5
5915,4.8962845382,5
5916,4.8940101815,5
5917,4.8912599127,5
5918,4.8874190292,5
5919,4.8850492525,5
5920,4.8836717504,5
5921,4.8778431626,5
5922,4.8773276685,5
5923,4.8770734141,5
5924,4.8741390665,5
5925,4.8740260797,5
5926,4.8726495093,5
5927,4.8648377769,5
5928,4.8640445358,5
5929,4.8619948425,5
5930,4.855983243,5
5931,4.8558416768,5
5932,4.8551808464,5
5933,4.8537315914,5
5934,4.8485054867,5
5935,4.8483218121,5
5936,4.8417993065,5
5937,4.8413456203,5
5938,4.8405890315,5
5939,4.8403764553,5
5940,4.8400495738,5
5941,4.8393645662,5
5942,4.8384879944,5
5943,4.833521686,5
5944,4.8314686664,5
5945,4.8290019237,5
5946,4.8266496268,5
5947,4.8263783577,5
5948,4.8263490393,5
5949,4.825456953,5
5950,4.8253186775,5
5951,4.8226291625,5
5952,4.8225374865,5
5953,4.8220228769,5
5954,4.8206571188,5
5955,4.8173221691,5
5956,4.81530298,5
